exch_no,stock_code,last_price,price_type,order_oper_way,min_qty
1,603159,12.18,1,11,100
1,603589,59.91,1,11,100
2,300519,14.37,1,11,100
2,300470,28.41,1,11,100
1,603977,8.96,1,11,100
2,300414,14.69,1,11,100
2,300425,4.90,1,11,100
2,300460,10.18,1,11,100
1,603900,11.44,1,11,100
1,601366,6.04,1,11,100
1,601212,4.53,1,11,100
2,300518,27.71,1,11,100
2,300506,9.39,1,11,100
2,300533,45.22,1,11,100
2,300453,7.52,1,11,100
2,002797,6.81,1,11,100
1,603060,23.58,1,11,100
1,603315,11.75,1,11,100
1,603800,13.03,1,11,100
1,603600,10.98,1,11,100
1,603936,24.28,1,11,100
1,603825,13.29,1,11,100
1,603616,9.19,1,11,100
2,300410,9.82,1,11,100
1,603338,58.07,1,11,100
2,002751,30.32,1,11,100
1,601966,20.66,1,11,100
1,603018,12.39,1,11,100
2,300395,21.30,1,11,100
1,603222,47.76,1,11,100
1,603108,10.78,1,11,100
2,002813,30.15,1,11,100
2,002823,10.21,1,11,100
1,601611,7.41,1,11,100
2,300510,5.93,1,11,100
2,300447,13.21,1,11,100
2,300420,7.29,1,11,100
2,300516,35.93,1,11,100
2,300364,4.22,1,11,100
1,603377,17.08,1,11,100
1,603508,62.40,1,11,100
2,300520,19.39,1,11,100
1,603929,15.95,1,11,100
1,603022,8.46,1,11,100
1,603131,15.97,1,11,100
2,002820,12.39,1,11,100
1,603085,9.60,1,11,100
1,603268,16.52,1,11,100
1,603020,8.14,1,11,100
1,603198,18.74,1,11,100
2,300485,10.12,1,11,100
2,300404,21.30,1,11,100
1,603958,7.66,1,11,100
1,603738,25.63,1,11,100
1,603339,15.29,1,11,100
1,603266,12.71,1,11,100
2,300442,15.07,1,11,100
2,002731,9.49,1,11,100
2,002777,31.40,1,11,100
2,300528,7.40,1,11,100
2,300456,16.43,1,11,100
2,002803,23.32,1,11,100
1,603939,75.60,1,11,100
2,300461,19.72,1,11,100
2,300416,22.97,1,11,100
2,300468,24.84,1,11,100
2,300572,55.91,1,11,100
2,300423,15.44,1,11,100
2,300537,18.58,1,11,100
2,300431,5.14,1,11,100
1,603603,13.09,1,11,100
1,603306,13.59,1,11,100
1,603169,7.35,1,11,100
1,603859,27.97,1,11,100
1,603878,10.19,1,11,100
2,002772,7.83,1,11,100
2,002828,13.78,1,11,100
1,603033,18.38,1,11,100
1,603311,10.23,1,11,100
2,002856,19.80,1,11,100
1,603028,11.42,1,11,100
1,603036,12.66,1,11,100
1,603838,9.04,1,11,100
2,300473,31.95,1,11,100
2,300474,50.69,1,11,100
2,300482,49.70,1,11,100
2,300497,18.68,1,11,100
1,603066,7.70,1,11,100
1,603027,21.95,1,11,100
1,603987,8.42,1,11,100
1,603678,24.82,1,11,100
1,601127,13.16,1,11,100
2,300549,15.71,1,11,100
2,300600,11.99,1,11,100
2,300586,13.70,1,11,100
2,002829,22.51,1,11,100
1,603258,25.65,1,11,100
1,603319,17.03,1,11,100
1,603568,21.30,1,11,100
1,603444,274.76,1,11,100
1,603029,14.89,1,11,100
2,002812,32.29,1,11,100
1,603639,25.97,1,11,100
2,300422,10.76,1,11,100
2,300542,17.26,1,11,100
2,300509,10.61,1,11,100
2,300499,12.77,1,11,100
1,603007,7.73,1,11,100
1,603658,83.70,1,11,100
1,603822,24.84,1,11,100
2,300503,8.36,1,11,100
1,603869,13.45,1,11,100
1,603043,31.97,1,11,100
1,603313,16.85,1,11,100
2,300508,33.00,1,11,100
2,300412,6.88,1,11,100
1,603819,14.92,1,11,100
1,603299,8.01,1,11,100
1,603026,35.35,1,11,100
2,002825,16.51,1,11,100
2,300525,26.23,1,11,100
2,300545,28.38,1,11,100
2,300543,24.45,1,11,100
2,300531,19.04,1,11,100
2,300570,33.69,1,11,100
1,600977,16.31,1,11,100
1,603300,10.03,1,11,100
1,603598,8.21,1,11,100
1,603019,39.19,1,11,100
1,603689,11.07,1,11,100
2,002816,20.66,1,11,100
1,603519,16.14,1,11,100
2,002785,11.48,1,11,100
1,603067,6.32,1,11,100
2,300665,10.77,1,11,100
2,300573,79.78,1,11,100
2,300428,14.96,1,11,100
1,603601,7.56,1,11,100
2,002835,12.40,1,11,100
1,601878,9.65,1,11,100
1,603886,20.55,1,11,100
1,603858,20.04,1,11,100
2,002736,13.31,1,11,100
1,603345,47.74,1,11,100
2,300426,7.12,1,11,100
2,002765,5.53,1,11,100
2,002810,14.56,1,11,100
2,300434,8.21,1,11,100
2,300539,8.45,1,11,100
2,300488,17.25,1,11,100
1,603808,16.68,1,11,100
1,603737,62.40,1,11,100
1,603778,4.85,1,11,100
2,300439,14.91,1,11,100
1,603398,9.66,1,11,100
1,603223,7.00,1,11,100
1,603016,15.30,1,11,100
2,300450,33.60,1,11,100
2,300502,40.68,1,11,100
2,300446,16.52,1,11,100
1,603628,8.25,1,11,100
2,300427,15.09,1,11,100
2,300493,8.13,1,11,100
2,300459,2.70,1,11,100
2,300487,36.38,1,11,100
2,300457,24.68,1,11,100
1,603968,16.82,1,11,100
2,300548,49.76,1,11,100
2,300451,16.91,1,11,100
2,300560,19.25,1,11,100
2,300561,17.13,1,11,100
2,300550,33.75,1,11,100
2,300394,39.84,1,11,100
2,300556,18.22,1,11,100
2,300538,22.47,1,11,100
2,300551,20.07,1,11,100
2,300569,17.21,1,11,100
2,300631,18.75,1,11,100
2,300515,10.06,1,11,100
2,300553,39.71,1,11,100
2,300540,16.31,1,11,100
2,300558,46.95,1,11,100
2,300541,19.90,1,11,100
1,603559,21.20,1,11,100
1,601858,12.63,1,11,100
1,603239,9.86,1,11,100
1,603186,48.00,1,11,100
1,603716,18.88,1,11,100
1,603888,23.89,1,11,100
1,603416,28.36,1,11,100
1,603633,9.62,1,11,100
1,603098,11.70,1,11,100
1,603669,8.49,1,11,100
1,601163,13.71,1,11,100
1,603505,20.70,1,11,100
1,603708,25.43,1,11,100
2,002865,17.12,1,11,100
2,002836,14.43,1,11,100
2,002842,16.06,1,11,100
2,002824,11.47,1,11,100
1,603203,24.03,1,11,100
1,603035,9.65,1,11,100
1,603727,18.17,1,11,100
2,300458,27.62,1,11,100
2,300413,47.60,1,11,100
2,300481,15.24,1,11,100
2,300408,21.19,1,11,100
1,600908,5.45,1,11,100
2,002839,5.69,1,11,100
1,601229,9.28,1,11,100
1,603323,5.41,1,11,100
1,600919,6.88,1,11,100
2,002807,4.52,1,11,100
1,601128,7.41,1,11,100
1,601997,8.74,1,11,100
1,600926,8.48,1,11,100
1,603322,26.03,1,11,100
2,300582,12.06,1,11,100
2,300557,29.47,1,11,100
1,603336,17.25,1,11,100
2,300623,22.82,1,11,100
2,002840,16.74,1,11,100
1,601881,11.80,1,11,100
1,603797,13.41,1,11,100
2,300563,32.81,1,11,100
2,002833,35.40,1,11,100
2,300657,38.47,1,11,100
2,300562,13.30,1,11,100
2,300565,17.14,1,11,100
1,603585,23.17,1,11,100
2,002831,22.07,1,11,100
2,002845,19.66,1,11,100
1,603517,39.52,1,11,100
1,603388,7.50,1,11,100
1,603990,29.39,1,11,100
1,603577,11.81,1,11,100
1,603298,12.40,1,11,100
1,603668,8.80,1,11,100
1,603966,10.76,1,11,100
2,300587,12.09,1,11,100
2,300575,24.22,1,11,100
1,603833,118.85,1,11,100
2,002837,20.62,1,11,100
2,300686,20.84,1,11,100
2,300566,22.23,1,11,100
2,300567,51.00,1,11,100
2,002857,14.68,1,11,100
2,002848,15.37,1,11,100
2,002841,89.79,1,11,100
1,603637,16.81,1,11,100
1,603877,14.33,1,11,100
1,603928,12.84,1,11,100
1,603086,29.34,1,11,100
1,603218,22.34,1,11,100
1,603823,22.83,1,11,100
1,603228,50.00,1,11,100
2,300615,26.02,1,11,100
1,603638,26.42,1,11,100
1,603579,27.42,1,11,100
1,603677,12.35,1,11,100
2,002858,21.19,1,11,100
1,603177,11.96,1,11,100
1,603538,21.44,1,11,100
1,601020,10.23,1,11,100
2,300682,22.05,1,11,100
1,603039,70.65,1,11,100
1,603037,18.17,1,11,100
1,603811,24.86,1,11,100
1,601375,5.38,1,11,100
1,603881,40.45,1,11,100
1,603626,8.02,1,11,100
2,002850,34.90,1,11,100
2,002861,24.74,1,11,100
2,300606,18.12,1,11,100
2,300619,24.72,1,11,100
1,603303,9.33,1,11,100
1,601228,4.00,1,11,100
2,300580,15.80,1,11,100
1,603358,13.69,1,11,100
1,603038,15.07,1,11,100
1,603040,30.39,1,11,100
2,300578,30.73,1,11,100
2,300571,52.00,1,11,100
2,300598,41.78,1,11,100
2,002867,21.83,1,11,100
1,603165,18.86,1,11,100
1,603839,13.27,1,11,100
1,603360,32.87,1,11,100
2,002855,12.57,1,11,100
1,603208,37.33,1,11,100
1,603032,27.22,1,11,100
1,603908,31.28,1,11,100
2,300597,15.36,1,11,100
1,603665,22.18,1,11,100
2,300581,25.76,1,11,100
2,300576,25.26,1,11,100
2,000166,5.07,1,11,100
1,603089,13.50,1,11,100
2,002846,12.97,1,11,100
2,002847,31.16,1,11,100
2,300592,11.29,1,11,100
1,603817,7.38,1,11,100
2,300678,24.10,1,11,100
1,603337,21.24,1,11,100
2,300568,29.39,1,11,100
1,603238,17.86,1,11,100
2,002853,20.56,1,11,100
1,603330,14.17,1,11,100
1,603615,9.73,1,11,100
1,603656,15.92,1,11,100
2,300617,23.06,1,11,100
2,002849,15.77,1,11,100
1,600996,10.50,1,11,100
1,603393,23.94,1,11,100
1,603630,13.96,1,11,100
1,603955,15.90,1,11,100
1,603996,5.33,1,11,100
1,603138,20.77,1,11,100
1,603960,29.09,1,11,100
1,603896,33.80,1,11,100
2,002852,13.81,1,11,100
2,300659,51.68,1,11,100
1,603903,14.40,1,11,100
1,603991,20.20,1,11,100
1,603768,11.74,1,11,100
2,300647,16.41,1,11,100
1,603385,9.73,1,11,100
2,002875,18.16,1,11,100
1,603178,11.15,1,11,100
2,002774,8.65,1,11,100
1,603078,28.90,1,11,100
1,603133,22.84,1,11,100
1,603787,20.45,1,11,100
1,603179,14.34,1,11,100
1,601952,7.05,1,11,100
1,603920,18.33,1,11,100
2,300593,19.71,1,11,100
2,300577,33.52,1,11,100
1,603096,59.04,1,11,100
1,603803,14.98,1,11,100
2,002862,20.72,1,11,100
1,603758,6.23,1,11,100
1,603050,12.18,1,11,100
2,002878,25.93,1,11,100
1,603906,11.29,1,11,100
1,603180,60.30,1,11,100
1,603041,16.68,1,11,100
1,603536,10.39,1,11,100
1,603113,11.62,1,11,100
2,300629,22.30,1,11,100
2,300583,33.27,1,11,100
2,002882,11.45,1,11,100
2,002868,19.90,1,11,100
1,603232,36.90,1,11,100
1,603269,14.74,1,11,100
1,603229,13.75,1,11,100
1,603826,15.18,1,11,100
2,002859,34.36,1,11,100
1,603058,7.76,1,11,100
1,603855,9.10,1,11,100
2,002870,23.17,1,11,100
2,300589,15.42,1,11,100
2,300601,71.05,1,11,100
2,300585,18.79,1,11,100
1,603926,12.17,1,11,100
2,002860,21.39,1,11,100
1,603501,101.75,1,11,100
1,603200,26.85,1,11,100
2,300612,20.68,1,11,100
1,603586,17.88,1,11,100
1,603139,17.25,1,11,100
1,603496,22.40,1,11,100
2,002871,22.36,1,11,100
1,603728,12.86,1,11,100
2,002869,67.01,1,11,100
2,300588,14.20,1,11,100
2,300590,40.78,1,11,100
2,300613,126.30,1,11,100
2,300618,66.10,1,11,100
2,300616,85.25,1,11,100
2,002876,42.97,1,11,100
2,002872,5.73,1,11,100
1,603717,8.76,1,11,100
1,603879,7.84,1,11,100
1,603081,11.70,1,11,100
2,002863,6.05,1,11,100
2,300645,16.37,1,11,100
2,300610,12.71,1,11,100
2,300675,17.57,1,11,100
2,300638,72.40,1,11,100
2,300602,47.41,1,11,100
2,300595,44.51,1,11,100
2,300584,31.74,1,11,100
2,300599,10.67,1,11,100
1,603335,5.71,1,11,100
2,300605,14.19,1,11,100
2,300591,6.80,1,11,100
2,300639,18.77,1,11,100
2,300608,19.14,1,11,100
1,603316,9.57,1,11,100
1,603331,16.64,1,11,100
1,603488,8.69,1,11,100
1,603679,42.00,1,11,100
2,300498,38.45,1,11,100
1,603357,11.94,1,11,100
2,002866,13.66,1,11,100
2,002877,8.75,1,11,100
2,002880,49.20,1,11,100
1,603063,10.00,1,11,100
2,002886,24.85,1,11,100
1,603387,25.48,1,11,100
2,002879,13.79,1,11,100
1,603196,8.19,1,11,100
1,603042,16.28,1,11,100
1,603985,16.85,1,11,100
1,603938,18.37,1,11,100
2,002884,15.58,1,11,100
1,603767,7.72,1,11,100
2,300622,24.94,1,11,100
2,300611,9.55,1,11,100
2,300609,44.00,1,11,100
2,300625,14.44,1,11,100
2,300621,12.29,1,11,100
2,300661,153.33,1,11,100
2,300627,20.55,1,11,100
2,300626,8.48,1,11,100
2,300620,39.16,1,11,100
2,300633,26.91,1,11,100
2,300628,66.82,1,11,100
2,300637,13.69,1,11,100
2,300603,19.69,1,11,100
2,300635,18.30,1,11,100
2,300636,23.56,1,11,100
2,300630,51.20,1,11,100
2,300662,30.99,1,11,100
2,300670,9.62,1,11,100
2,300663,38.18,1,11,100
1,601155,26.58,1,11,100
1,603233,55.58,1,11,100
2,300652,21.01,1,11,100
2,300648,18.75,1,11,100
2,300685,56.07,1,11,100
2,300643,9.23,1,11,100
2,300514,14.75,1,11,100
2,300650,19.98,1,11,100
2,300653,71.00,1,11,100
2,300676,73.31,1,11,100
2,002883,20.86,1,11,100
1,603226,29.87,1,11,100
1,603933,15.33,1,11,100
2,002887,16.24,1,11,100
2,300641,5.58,1,11,100
2,300680,21.00,1,11,100
2,300604,24.71,1,11,100
2,300642,41.81,1,11,100
2,300658,15.00,1,11,100
2,300651,35.73,1,11,100
2,300649,21.88,1,11,100
2,300554,19.79,1,11,100
1,603286,15.77,1,11,100
2,001979,20.21,1,11,100
2,300666,44.52,1,11,100
2,300660,16.26,1,11,100
2,300667,32.49,1,11,100
2,300655,21.06,1,11,100
1,603757,15.93,1,11,100
2,002827,10.95,1,11,100
1,603326,11.70,1,11,100
1,603980,9.73,1,11,100
1,601619,4.28,1,11,100
2,002890,20.64,1,11,100
1,603617,15.25,1,11,100
2,002826,11.22,1,11,100
2,300656,24.11,1,11,100
2,300671,25.45,1,11,100
1,603801,20.58,1,11,100
2,002888,19.93,1,11,100
2,002885,20.76,1,11,100
1,603707,35.29,1,11,100
2,300640,8.11,1,11,100
1,603380,16.50,1,11,100
2,002881,36.82,1,11,100
1,603305,27.98,1,11,100
2,300681,28.38,1,11,100
1,603595,28.10,1,11,100
2,300677,16.69,1,11,100
2,300668,19.94,1,11,100
2,300672,43.28,1,11,100
2,300669,23.39,1,11,100
2,300687,16.86,1,11,100
2,300679,39.74,1,11,100
1,603429,35.98,1,11,100
1,603676,12.50,1,11,100
2,300607,40.82,1,11,100
1,603578,19.66,1,11,100
1,603580,12.88,1,11,100
2,300632,19.80,1,11,100
1,601200,12.23,1,11,100
1,603225,12.08,1,11,100
2,002873,15.77,1,11,100
2,300673,27.48,1,11,100
1,603359,16.68,1,11,1
1,603363,21.91,1,11,100
2,300654,13.13,1,11,100
1,601326,3.33,1,11,100
1,601949,7.25,1,11,100
1,603079,39.34,1,11,100
1,603106,11.26,1,11,100
1,603127,60.49,1,11,100
1,603129,28.20,1,11,100
1,603183,11.79,1,11,100
1,603181,15.80,1,11,100
1,603277,9.66,1,11,100
1,603321,8.50,1,11,100
1,603386,18.77,1,11,100
1,603458,20.44,1,11,100
1,603500,13.33,1,11,100
1,603527,10.93,1,11,100
1,603535,18.66,1,11,100
1,603557,8.40,1,11,100
1,603602,23.06,1,11,100
1,603648,12.06,1,11,100
1,603721,17.41,1,11,100
1,603725,8.40,1,11,100
1,603776,18.23,1,11,100
1,603813,18.31,1,11,100
1,603882,53.30,1,11,100
1,603880,10.01,1,11,100
1,603978,37.72,1,11,100
1,603976,19.30,1,11,100
2,002891,19.42,1,11,100
2,002897,28.32,1,11,100
2,002899,14.30,1,11,100
2,002893,13.38,1,11,100
2,002895,12.66,1,11,100
2,002892,49.11,1,11,100
2,002896,24.83,1,11,100
2,002898,14.77,1,11,100
2,002902,29.78,1,11,100
2,300683,33.32,1,11,100
2,300688,26.58,1,11,100
2,300689,43.40,1,11,100
2,300691,22.99,1,11,100
2,300690,28.38,1,11,100
2,300692,14.13,1,11,100
2,300693,13.00,1,11,100
2,300697,15.65,1,11,100
2,300699,41.68,1,11,100
2,300696,29.76,1,11,100
2,300695,53.29,1,11,100
2,300700,25.87,1,11,100
2,300701,25.50,1,11,100
2,300702,42.92,1,11,100
2,300703,10.45,1,11,100
1,603055,7.08,1,11,100
1,603533,15.81,1,11,100
1,603963,13.62,1,11,100
2,002901,42.88,1,11,100
2,002900,12.07,1,11,100
2,300707,14.22,1,11,100
1,603157,5.57,1,11,100
1,603110,16.09,1,11,100
2,002903,18.89,1,11,100
2,300706,27.06,1,11,100
2,002906,11.93,1,11,100
1,603499,17.49,1,11,100
1,603136,22.18,1,11,100
2,002905,17.99,1,11,100
2,300708,17.31,1,11,100
1,603829,10.54,1,11,100
1,603378,13.28,1,11,100
1,601086,5.30,1,11,100
1,603367,16.17,1,11,100
1,603396,21.07,1,11,100
2,300709,72.18,1,11,100
2,300710,29.90,1,11,100
1,603683,13.63,1,11,100
2,002908,14.32,1,11,100
1,603466,18.10,1,11,100
2,300705,13.16,1,11,100
1,603922,16.66,1,11,100
2,002907,17.05,1,11,100
1,601108,11.15,1,11,100
2,300715,20.17,1,11,100
2,002909,11.21,1,11,100
1,603607,20.42,1,11,100
1,603722,26.05,1,11,100
1,603103,15.80,1,11,100
2,002910,12.65,1,11,100
1,603289,11.44,1,11,100
2,300712,13.38,1,11,100
2,300713,14.14,1,11,100
1,603912,14.81,1,11,100
2,300711,18.58,1,11,100
1,603856,10.75,1,11,100
1,603507,19.65,1,11,100
2,300718,19.24,1,11,100
2,300720,16.25,1,11,100
2,300717,17.49,1,11,100
1,600903,13.86,1,11,100
2,300716,11.91,1,11,100
2,300719,14.18,1,11,100
1,603260,30.85,1,11,100
2,300722,26.67,1,11,100
1,603916,12.29,1,11,100
1,603083,29.08,1,11,100
1,603076,24.22,1,11,100
1,603278,10.83,1,11,100
2,300725,66.66,1,11,100
1,603937,11.59,1,11,100
2,002864,30.15,1,11,100
2,300721,19.73,1,11,100
1,603659,52.85,1,11,100
2,300723,40.40,1,11,100
1,603970,13.67,1,11,100
1,600933,10.93,1,11,100
2,002912,108.94,1,11,100
2,002911,15.28,1,11,100
1,603661,35.62,1,11,100
2,300726,30.39,1,11,100
1,603685,12.80,1,11,100
2,300727,16.07,1,11,100
1,603605,86.09,1,11,100
1,603809,10.33,1,11,100
1,603619,17.63,1,11,100
1,603365,16.96,1,11,100
1,603711,32.53,1,11,100
1,603848,15.78,1,11,100
1,601019,7.54,1,11,100
2,002913,56.00,1,11,100
2,300729,22.39,1,11,100
2,300730,18.30,1,11,100
2,002915,31.48,1,11,100
2,300731,24.61,1,11,100
2,002917,15.46,1,11,100
2,002916,151.18,1,11,100
2,300732,19.44,1,11,100
1,603890,10.55,1,11,100
1,603917,10.96,1,11,100
2,002918,13.82,1,11,100
2,002919,16.21,1,11,100
1,603283,24.87,1,11,100
2,300684,28.67,1,11,100
2,002920,26.80,1,11,100
2,002921,19.74,1,11,100
1,600025,4.49,1,11,100
2,300735,31.01,1,11,100
2,002922,16.99,1,11,100
2,001965,8.24,1,11,100
2,300664,12.06,1,11,100
2,002923,20.03,1,11,100
1,603161,13.93,1,11,100
2,300736,12.22,1,11,100
1,603329,17.59,1,11,100
1,603655,18.80,1,11,100
1,603080,17.98,1,11,100
1,601828,11.26,1,11,100
1,603056,14.13,1,11,100
2,002925,43.70,1,11,100
2,300733,14.12,1,11,100
2,300624,61.82,1,11,100
2,300738,37.08,1,11,100
1,603895,22.52,1,11,100
1,603356,12.75,1,11,100
2,300737,9.67,1,11,100
1,601838,8.39,1,11,100
1,603506,18.62,1,11,100
1,603516,35.67,1,11,100
2,300739,22.74,1,11,100
2,002926,10.53,1,11,100
1,603871,33.57,1,11,100
2,300644,29.04,1,11,100
1,603709,27.43,1,11,100
2,300740,10.19,1,11,100
1,603156,29.39,1,11,100
2,002927,23.27,1,11,100
1,600901,6.35,1,11,100
1,603712,25.58,1,11,100
1,603680,11.35,1,11,100
1,603059,25.85,1,11,100
2,300741,32.22,1,11,100
2,002929,29.12,1,11,100
2,002928,10.95,1,11,100
1,601360,26.56,1,11,100
2,300634,21.87,1,11,100
1,600929,7.51,1,11,100
2,002930,15.57,1,11,100
2,300504,26.90,1,11,100
1,603214,40.63,1,11,100
2,002931,28.14,1,11,100
1,603897,19.88,1,11,100
1,603301,21.04,1,11,100
2,300743,23.94,1,11,100
1,603773,36.01,1,11,100
1,603876,15.06,1,11,100
1,603733,15.10,1,11,100
1,603348,17.99,1,11,100
1,603596,15.74,1,11,100
1,603259,80.97,1,11,100
1,603013,14.73,1,11,100
2,300742,29.12,1,11,100
2,300454,113.67,1,11,100
1,603045,17.29,1,11,100
2,300745,27.54,1,11,100
2,300746,14.93,1,11,100
1,603486,25.68,1,11,100
1,601138,14.88,1,11,100
1,601330,13.28,1,11,100
2,300750,76.70,1,11,100
1,603666,69.68,1,11,100
1,601990,9.28,1,11,100
1,601066,25.00,1,11,100
1,603587,23.00,1,11,100
2,300747,100.15,1,11,100
1,603650,20.36,1,11,100
1,603693,11.43,1,11,100
1,603105,8.38,1,11,100
1,603706,19.39,1,11,100
2,002932,40.00,1,11,100
1,603713,34.12,1,11,100
1,601869,35.90,1,11,100
1,600968,3.47,1,11,100
1,600989,10.84,1,11,100
1,600928,7.81,1,11,100
1,601068,6.35,1,11,100
1,601298,7.94,1,11,100
1,601319,9.29,1,11,100
1,601598,4.48,1,11,100
1,601577,8.97,1,11,100
1,601615,13.42,1,11,100
1,601606,15.52,1,11,100
1,601860,6.77,1,11,100
1,601865,11.71,1,11,100
1,601975,3.17,1,11,100
1,601162,9.71,1,11,100
1,603121,20.34,1,11,100
1,603068,124.00,1,11,100
1,603192,28.28,1,11,100
1,603185,28.49,1,11,100
1,603217,54.85,1,11,100
1,603297,35.89,1,11,100
1,603220,30.74,1,11,100
1,603267,62.74,1,11,100
1,603332,26.99,1,11,100
1,603317,44.94,1,11,100
1,603187,36.80,1,11,100
1,603327,33.06,1,11,100
1,603379,40.29,1,11,100
1,603351,35.37,1,11,100
1,603583,35.99,1,11,100
1,603629,34.10,1,11,100
1,603590,39.92,1,11,100
1,603681,26.63,1,11,100
1,603697,16.32,1,11,100
1,603700,24.73,1,11,100
1,603790,16.31,1,11,100
1,603739,31.82,1,11,100
1,603657,25.65,1,11,100
1,603867,29.32,1,11,100
1,603863,21.42,1,11,100
1,603810,33.00,1,11,100
1,603915,16.50,1,11,100
1,603956,18.50,1,11,100
1,603967,18.66,1,11,100
1,603982,22.95,1,11,100
2,001872,17.78,1,11,100
2,002938,40.78,1,11,100
2,002951,22.00,1,11,100
2,002933,50.60,1,11,100
2,002952,39.35,1,11,100
2,002948,6.03,1,11,100
2,002953,25.96,1,11,100
2,002943,31.04,1,11,100
2,002935,36.39,1,11,100
2,002941,25.37,1,11,100
2,002947,68.00,1,11,100
2,002945,17.81,1,11,100
2,002949,27.02,1,11,100
2,002950,22.58,1,11,100
2,002939,17.10,1,11,100
2,002946,13.99,1,11,100
2,002940,32.84,1,11,100
2,002937,16.89,1,11,100
2,002942,26.32,1,11,100
2,002936,4.90,1,11,100
2,002958,6.47,1,11,100
2,002955,61.39,1,11,100
2,002956,57.20,1,11,100
2,300594,36.75,1,11,100
2,300694,17.86,1,11,100
2,300674,35.96,1,11,100
2,300748,64.23,1,11,100
2,300753,39.22,1,11,100
2,300771,62.95,1,11,100
2,300758,35.30,1,11,100
2,300724,34.38,1,11,100
2,300756,42.72,1,11,100
2,300749,13.92,1,11,100
2,300766,44.06,1,11,100
2,300755,45.50,1,11,100
2,300768,44.90,1,11,100
2,300763,40.79,1,11,100
2,300759,42.60,1,11,100
2,300769,102.00,1,11,100
2,300751,149.30,1,11,100
2,300779,37.83,1,11,100
2,300775,50.49,1,11,100
2,300757,36.40,1,11,100
2,300773,72.00,1,11,100
2,300770,93.32,1,11,100
2,300752,33.61,1,11,100
2,300777,41.27,1,11,100
2,300762,65.88,1,11,100
2,300761,71.68,1,11,100
2,300780,24.48,1,11,100
2,300776,138.38,1,11,100
2,300772,14.77,1,11,100
2,300760,181.90,1,11,100
2,300781,37.48,1,11,100
2,300767,39.74,1,11,100
2,300778,46.66,1,11,100
2,300765,36.10,1,11,100
2,300782,341.00,1,11,100
1,601698,15.31,1,11,100
1,688002,49.88,1,11,200
1,688003,45.53,1,11,200
2,300783,62.81,1,11,100
2,300785,129.95,1,11,100
1,688006,52.70,1,11,200
1,603236,168.80,1,11,100
1,601236,18.91,1,11,100
2,300788,42.52,1,11,100
1,688008,71.00,1,11,200
1,603256,23.90,1,11,100
1,688005,44.36,1,11,200
1,688007,40.06,1,11,200
1,688010,67.09,1,11,200
1,688011,65.31,1,11,200
1,688019,151.80,1,11,200
1,688012,73.22,1,11,200
1,688018,163.00,1,11,200
1,688333,68.65,1,11,200
1,688009,9.68,1,11,200
2,300786,59.10,1,11,100
1,688088,63.58,1,11,200
1,688016,144.32,1,11,200
1,688122,46.66,1,11,200
1,688029,144.20,1,11,200
1,688015,44.18,1,11,200
1,688022,60.38,1,11,200
1,688066,56.35,1,11,200
1,688033,40.26,1,11,200
1,688028,112.48,1,11,200
1,688388,57.63,1,11,200
1,688020,95.66,1,11,200
1,603983,57.05,1,11,100
1,603687,20.93,1,11,100
1,603279,27.16,1,11,100
2,002957,43.72,1,11,100
2,002966,10.73,1,11,100
1,603613,63.14,1,11,100
1,688001,53.84,1,11,200
1,603530,28.37,1,11,100
1,603662,55.72,1,11,100
1,688099,88.08,1,11,200
1,688188,157.19,1,11,200
1,688321,73.55,1,11,200
2,002960,34.28,1,11,100
1,603115,29.20,1,11,100
2,300787,61.48,1,11,100
2,003816,4.58,1,11,100
2,300789,95.00,1,11,100
2,002959,70.52,1,11,100
1,603093,18.10,1,11,100
2,002961,14.20,1,11,100
1,603927,34.11,1,11,100
1,688168,154.17,1,11,200
