exch_no,stock_code,order_price,price_type,order_oper_way
1,603063,9.99,1,11
2,002886,22.21,1,11
1,603387,25.06,1,11
2,002879,13.64,1,11
1,603196,8.13,1,11
1,603042,15.94,1,11
1,603985,17.30,1,11
1,603938,18.25,1,11
2,002884,15.14,1,11
1,603767,7.61,1,11
2,300622,23.97,1,11
2,300611,9.47,1,11
2,300609,43.49,1,11
2,300625,14.22,1,11
2,300621,12.31,1,11
2,300661,145.68,1,11
2,300627,19.93,1,11
2,300626,8.40,1,11
2,300620,37.07,1,11
2,300633,27.25,1,11
2,300628,64.65,1,11
2,300637,13.93,1,11
2,300603,19.42,1,11
2,300635,18.15,1,11
2,300636,23.10,1,11
2,300630,51.98,1,11
2,300662,31.14,1,11
2,300670,9.59,1,11
2,300663,35.90,1,11
1,601155,25.70,1,11
1,603233,56.68,1,11
2,300652,20.95,1,11
2,300648,19.06,1,11
2,300685,56.72,1,11
2,300643,9.20,1,11
2,300514,14.37,1,11
2,300650,16.51,1,11
2,300653,72.20,1,11
2,300676,72.37,1,11
2,002883,20.60,1,11
1,603226,29.99,1,11
1,603933,14.33,1,11
2,002887,16.01,1,11
2,300641,5.58,1,11
2,300680,20.60,1,11
2,300604,24.92,1,11
2,300642,41.81,1,11
2,300658,15.25,1,11
2,300651,34.41,1,11
2,300649,22.98,1,11
2,300554,18.86,1,11
1,603286,15.57,1,11
2,001979,20.09,1,11
2,300666,43.41,1,11
2,300660,16.36,1,11
2,300667,31.71,1,11
2,300655,19.64,1,11
1,603757,15.83,1,11
2,002827,10.90,1,11
1,603326,11.74,1,11
1,603980,9.23,1,11
1,601619,4.29,1,11
2,002890,20.31,1,11
1,603617,15.12,1,11
2,002826,11.40,1,11
2,300656,23.36,1,11
2,300671,24.00,1,11
1,603801,20.65,1,11
2,002888,20.18,1,11
2,002885,20.05,1,11
1,603707,34.45,1,11
2,300640,8.06,1,11
1,603380,16.25,1,11
2,002881,35.52,1,11
1,603305,25.74,1,11
2,300681,28.66,1,11
1,603595,27.80,1,11
2,300677,16.68,1,11
2,300668,19.90,1,11
2,300672,46.27,1,11
2,300669,22.87,1,11
2,300687,16.52,1,11
2,300679,39.85,1,11
1,603429,36.39,1,11
1,603676,12.08,1,11
2,300607,41.94,1,11
1,603578,19.68,1,11
1,603580,12.78,1,11
2,300632,19.27,1,11
1,601200,12.27,1,11
1,603225,12.02,1,11
2,002873,15.67,1,11
2,300673,27.45,1,11
1,603359,16.47,1,11
1,603363,21.68,1,11
2,300654,12.92,1,11
1,601326,3.32,1,11
1,601949,7.37,1,11
1,603079,38.55,1,11
1,603106,11.03,1,11
1,603127,60.04,1,11
1,603129,26.34,1,11
1,603183,11.76,1,11
1,603181,16.19,1,11
1,603277,9.54,1,11
1,603321,8.36,1,11
1,603386,19.24,1,11
1,603458,20.28,1,11
1,603500,13.15,1,11
1,603527,10.80,1,11
1,603535,18.47,1,11
1,603557,8.41,1,11
1,603602,22.90,1,11
1,603648,12.17,1,11
1,603721,17.28,1,11
1,603725,7.69,1,11
1,603776,18.14,1,11
1,603813,18.29,1,11
1,603882,49.40,1,11
1,603880,10.00,1,11
1,603978,37.80,1,11
1,603976,19.48,1,11
2,002891,19.66,1,11
2,002897,29.05,1,11
2,002899,14.12,1,11
2,002893,13.24,1,11
2,002895,12.57,1,11
2,002892,49.46,1,11
2,002896,24.93,1,11
2,002898,14.54,1,11
2,002902,29.00,1,11
2,300683,33.32,1,11
2,300688,26.40,1,11
2,300689,41.25,1,11
2,300691,19.98,1,11
2,300690,26.75,1,11
2,300692,13.76,1,11
2,300693,12.90,1,11
2,300697,16.04,1,11
2,300699,41.49,1,11
2,300696,29.70,1,11
2,300695,53.06,1,11
2,300700,27.65,1,11
2,300701,24.37,1,11
2,300702,43.38,1,11
2,300703,10.25,1,11
1,603055,7.07,1,11
1,603533,15.97,1,11
1,603963,13.62,1,11
2,002901,43.85,1,11
2,002900,12.11,1,11
2,300707,14.20,1,11
1,603157,5.54,1,11
1,603110,15.41,1,11
2,002903,18.19,1,11
2,300706,26.98,1,11
2,002906,11.87,1,11
1,603499,17.18,1,11
1,603136,22.01,1,11
2,002905,15.60,1,11
2,300708,16.09,1,11
1,603829,10.50,1,11
1,603378,13.15,1,11
1,601086,5.25,1,11
1,603367,16.29,1,11
1,603396,20.52,1,11
2,300709,71.63,1,11
2,300710,29.60,1,11
1,603683,13.46,1,11
2,002908,13.77,1,11
1,603466,16.72,1,11
2,300705,13.06,1,11
1,603922,16.55,1,11
2,002907,17.19,1,11
1,601108,10.81,1,11
2,300715,20.18,1,11
2,002909,11.01,1,11
1,603607,19.94,1,11
1,603722,25.30,1,11
1,603103,15.03,1,11
2,002910,12.44,1,11
1,603289,11.23,1,11
2,300712,13.07,1,11
2,300713,14.26,1,11
1,603912,14.68,1,11
2,300711,18.45,1,11
1,603856,10.39,1,11
1,603507,18.94,1,11
2,300718,18.78,1,11
2,300720,16.26,1,11
2,300717,17.38,1,11
1,600903,13.78,1,11
2,300716,11.42,1,11
2,300719,14.39,1,11
1,603260,30.94,1,11
2,300722,26.69,1,11
1,603916,12.11,1,11
1,603083,29.21,1,11
1,603076,23.98,1,11
1,603278,11.03,1,11
2,300725,67.78,1,11
1,603937,11.36,1,11
2,002864,29.72,1,11
2,300721,19.42,1,11
1,603659,52.48,1,11
2,300723,41.09,1,11
1,603970,13.42,1,11
1,600933,10.59,1,11
2,002912,112.39,1,11
2,002911,15.14,1,11
1,603661,35.80,1,11
2,300726,29.83,1,11
1,603685,12.51,1,11
2,300727,16.35,1,11
1,603605,77.30,1,11
1,603809,9.82,1,11
1,603619,16.41,1,11
1,603365,17.08,1,11
1,603711,33.27,1,11
1,603848,15.78,1,11
1,601019,7.67,1,11
2,002913,56.38,1,11
2,300729,21.88,1,11
2,300730,17.76,1,11
2,002915,31.44,1,11
2,300731,23.46,1,11
2,002917,14.69,1,11
2,002916,155.05,1,11
2,300732,18.78,1,11
1,603890,10.56,1,11
1,603917,10.85,1,11
2,002918,14.00,1,11
2,002919,16.09,1,11
1,603283,23.55,1,11
2,300684,30.18,1,11
2,002920,26.80,1,11
2,002921,19.50,1,11
1,600025,4.52,1,11
1,603477,7.83,1,11
2,300735,30.99,1,11
2,002922,16.29,1,11
2,001965,8.12,1,11
2,300664,12.92,1,11
2,002923,20.11,1,11
1,603161,13.81,1,11
2,300736,12.15,1,11
1,603329,17.40,1,11
1,603655,19.12,1,11
1,603080,17.90,1,11
1,601828,11.23,1,11
1,603056,14.06,1,11
2,002925,43.95,1,11
2,300733,14.90,1,11
2,300624,62.20,1,11
2,300738,34.82,1,11
1,603895,22.36,1,11
1,603356,12.78,1,11
2,300737,9.63,1,11
1,601838,8.39,1,11
1,603506,18.47,1,11
1,603516,34.52,1,11
2,300739,22.83,1,11
2,002926,10.69,1,11
1,603871,33.51,1,11
2,300644,28.80,1,11
1,603709,26.45,1,11
2,300740,9.90,1,11
1,603156,30.09,1,11
2,002927,22.81,1,11
1,600901,6.58,1,11
1,603712,25.10,1,11
1,603680,11.23,1,11
1,603059,25.69,1,11
2,300741,32.20,1,11
2,002929,28.64,1,11
2,002928,10.62,1,11
1,601360,25.70,1,11
2,300634,21.07,1,11
1,600929,7.46,1,11
2,002930,15.11,1,11
2,300504,26.87,1,11
1,603214,38.90,1,11
2,002931,27.81,1,11
1,603897,19.61,1,11
1,603301,20.95,1,11
2,300743,24.96,1,11
1,603773,36.00,1,11
1,603876,15.05,1,11
1,603733,15.36,1,11
1,603348,17.65,1,11
1,603596,15.62,1,11
1,603259,80.85,1,11
1,603013,14.78,1,11
2,300742,29.35,1,11
2,300454,117.20,1,11
1,603045,17.38,1,11
2,300745,28.27,1,11
2,300746,14.90,1,11
1,603486,25.47,1,11
1,601138,15.21,1,11
1,601330,13.23,1,11
2,300750,77.77,1,11
1,603666,67.99,1,11
1,601990,9.14,1,11
1,601066,25.50,1,11
1,603587,23.10,1,11
2,300747,99.60,1,11
1,603650,20.18,1,11
1,603693,11.34,1,11
1,603105,8.47,1,11
1,603706,18.83,1,11
2,002932,40.32,1,11
1,603713,34.16,1,11
1,601869,35.83,1,11
1,600968,3.36,1,11
1,600989,10.81,1,11
1,600928,7.77,1,11
1,601068,6.35,1,11
1,601298,7.99,1,11
1,601319,9.16,1,11
1,601598,4.47,1,11
1,601577,8.99,1,11
1,601615,13.85,1,11
1,601606,15.13,1,11
1,601860,6.80,1,11
1,601865,11.09,1,11
1,601975,3.13,1,11
1,601162,9.75,1,11
1,603121,18.24,1,11
1,603068,130.01,1,11
1,603192,27.31,1,11
1,603185,27.16,1,11
1,603217,53.66,1,11
1,603297,35.54,1,11
1,603220,29.96,1,11
1,603267,61.00,1,11
1,603332,26.72,1,11
1,603317,46.26,1,11
1,603187,36.98,1,11
1,603327,30.88,1,11
1,603379,40.38,1,11
1,603351,35.63,1,11
1,603583,36.05,1,11
1,603629,33.10,1,11
1,603590,42.02,1,11
1,603681,27.23,1,11
1,603697,15.92,1,11
1,603700,24.61,1,11
1,603790,16.44,1,11
1,603739,32.72,1,11
1,603657,25.29,1,11
1,603867,29.56,1,11
1,603863,21.69,1,11
1,603810,30.85,1,11
1,603915,16.34,1,11
1,603956,18.93,1,11
1,603967,17.84,1,11
1,603982,23.30,1,11
2,001872,18.05,1,11
2,002938,40.19,1,11
2,002951,22.23,1,11
2,002933,50.09,1,11
2,002952,39.33,1,11
2,002948,6.05,1,11
2,002953,25.76,1,11
2,002943,31.45,1,11
2,002935,34.78,1,11
2,002941,25.69,1,11
2,002947,60.96,1,11
2,002945,18.20,1,11
2,002949,25.08,1,11
2,002950,22.95,1,11
2,002939,17.31,1,11
2,002946,14.01,1,11
2,002940,32.62,1,11
2,002937,17.37,1,11
2,002942,26.50,1,11
2,002936,4.92,1,11
2,002958,6.50,1,11
2,002955,59.24,1,11
2,002956,53.39,1,11
2,300594,35.65,1,11
2,300694,18.03,1,11
2,300674,35.40,1,11
2,300748,67.66,1,11
2,300753,38.49,1,11
2,300771,61.84,1,11
2,300758,34.68,1,11
2,300724,34.23,1,11
2,300756,41.03,1,11
2,300749,14.30,1,11
2,300766,42.50,1,11
2,300755,44.08,1,11
2,300768,41.30,1,11
2,300763,40.63,1,11
2,300759,41.42,1,11
2,300769,99.10,1,11
2,300751,152.51,1,11
2,300779,36.96,1,11
2,300775,50.02,1,11
2,300757,35.63,1,11
2,300773,70.49,1,11
2,300770,94.53,1,11
2,300752,33.95,1,11
2,300777,41.06,1,11
2,300762,66.20,1,11
2,300761,70.76,1,11
2,300780,24.03,1,11
2,300776,136.60,1,11
2,300772,14.77,1,11
2,300760,180.20,1,11
2,300781,36.51,1,11
2,300767,36.84,1,11
2,300778,45.60,1,11
2,300765,35.59,1,11
2,300782,337.50,1,11
1,601698,14.28,1,11
1,688002,52.25,1,11
1,688003,47.00,1,11
2,300783,57.81,1,11
2,300785,116.85,1,11
1,688006,53.59,1,11
1,603236,165.55,1,11
1,601236,19.07,1,11
2,300788,42.60,1,11
1,688008,73.23,1,11
1,603256,22.64,1,11
1,688005,45.29,1,11
1,688007,41.14,1,11
1,688010,71.14,1,11
1,688011,68.07,1,11
1,688019,155.28,1,11
1,688012,76.13,1,11
1,688018,166.99,1,11
1,688333,71.89,1,11
1,688009,9.88,1,11
2,300786,56.30,1,11
1,688088,66.36,1,11
1,688016,146.66,1,11
1,688122,48.11,1,11
1,688029,136.64,1,11
1,688015,45.57,1,11
1,688022,63.18,1,11
1,688066,57.30,1,11
1,688033,41.03,1,11
1,688028,114.25,1,11
1,688388,59.38,1,11
1,688020,99.40,1,11
1,603983,53.07,1,11
1,603687,20.40,1,11
1,603279,25.91,1,11
2,002957,42.53,1,11
2,002966,10.80,1,11
1,603613,64.12,1,11
1,688001,55.35,1,11
1,603530,24.55,1,11
1,603662,52.16,1,11
1,688099,90.81,1,11
1,688188,163.50,1,11
1,688321,73.21,1,11
1,688110,5.94,1,11
2,002960,33.80,1,11
1,603115,28.79,1,11
2,300787,61.11,1,11
2,003816,4.61,1,11
2,300789,87.26,1,11
2,002959,67.35,1,11
1,603093,14.95,1,11
2,002961,11.74,1,11
1,603927,28.19,1,11
1,688168,165.55,1,11
2,002962,14.39,1,11
1,603786,26.89,1,11
1,603815,5.14,1,11
2,300790,18.16,1,11
