pass_no,out_acco,exch_no,stock_code,order_id,report_date,report_time,report_no,wtdraw_qty
1,4848pd036,2,300365,301567,20191009,100000,G301567,200.00
1,4444pd027,1,600269,301568,20191009,100000,G301568,200.00
1,4141pd080,2,000761,301569,20191009,100000,G301569,200.00
1,4949pd094,2,300040,301570,20191009,100000,G301570,200.00
1,4444pd065,1,600329,301571,20191009,100000,G301571,200.00
1,4040pd088,2,002562,301572,20191009,100000,G301572,200.00
1,4545pd055,2,300587,301573,20191009,100000,G301573,200.00
1,4444pd039,2,002021,301574,20191009,100000,G301574,200.00
1,4747pd087,2,300549,301575,20191009,100000,G301575,200.00
1,4646pd008,2,300239,301576,20191009,100000,G301576,200.00
1,4040pd030,2,300129,301577,20191009,100000,G301577,200.00
1,4949pd013,2,300584,301578,20191009,100000,G301578,200.00
1,4545pd065,2,002123,301579,20191009,100000,G301579,200.00
1,4949pd007,2,002899,301580,20191009,100000,G301580,200.00
1,4545pd048,2,300001,301581,20191009,100000,G301581,200.00
1,4343pd1,1,603577,301582,20191009,100000,G301582,200.00
1,4646pd089,2,300373,301583,20191009,100000,G301583,200.00
1,4848pd077,1,688388,301584,20191009,100000,G301584,200.00
1,4444pd099,2,300024,301585,20191009,100000,G301585,200.00
1,4444pd078,1,600843,301586,20191009,100000,G301586,200.00
1,4747pd064,1,600299,301587,20191009,100000,G301587,200.00
1,4141pd072,2,300023,301588,20191009,100000,G301588,200.00
1,4747pd007,1,600446,301589,20191009,100000,G301589,200.00
1,4141pd036,2,000540,301590,20191009,100000,G301590,200.00
1,4343pd022,2,300610,301591,20191009,100000,G301591,200.00
1,4949pd020,1,600495,301592,20191009,100000,G301592,200.00
1,4444pd080,2,002006,301593,20191009,100000,G301593,200.00
1,4848pd068,2,300584,301594,20191009,100000,G301594,200.00
1,4747pd007,1,603789,301595,20191009,100000,G301595,200.00
1,4646pd049,2,002657,301596,20191009,100000,G301596,200.00
1,4949pd007,2,300654,301597,20191009,100000,G301597,200.00
1,4040pd026,2,300126,301598,20191009,100000,G301598,200.00
1,4646pd082,1,601799,301599,20191009,100000,G301599,200.00
1,4141pd086,2,000796,301600,20191009,100000,G301600,200.00
1,4141pd085,2,300162,301601,20191009,100000,G301601,200.00
1,4242pd025,2,002181,301602,20191009,100000,G301602,200.00
1,4343pd097,2,000791,301603,20191009,100000,G301603,200.00
1,4242pd072,1,600215,301604,20191009,100000,G301604,200.00
1,4747pd066,2,002797,301605,20191009,100000,G301605,200.00
1,4343pd032,1,600499,301606,20191009,100000,G301606,200.00
1,4040pd002,2,002447,301607,20191009,100000,G301607,200.00
1,4949pd020,2,300715,301608,20191009,100000,G301608,200.00
1,4545pd081,1,600769,301609,20191009,100000,G301609,200.00
1,4444pd035,2,002007,301610,20191009,100000,G301610,200.00
1,4040pd094,2,000717,301611,20191009,100000,G301611,200.00
1,4040pd011,1,600104,301612,20191009,100000,G301612,200.00
1,4848pd067,1,600720,301613,20191009,100000,G301613,200.00
1,4949pd064,2,300334,301614,20191009,100000,G301614,200.00
1,4242pd018,2,000965,301615,20191009,100000,G301615,200.00
1,4040pd003,2,300073,301616,20191009,100000,G301616,200.00
1,4545pd052,2,002635,301617,20191009,100000,G301617,200.00
1,4343pd046,1,603676,301618,20191009,100000,G301618,200.00
1,4848pd091,2,300656,301619,20191009,100000,G301619,200.00
1,4343pd036,1,600301,301620,20191009,100000,G301620,200.00
1,4848pd078,2,300633,301621,20191009,100000,G301621,200.00
1,4444pd5,1,600804,301622,20191009,100000,G301622,200.00
1,4646pd089,2,002712,301623,20191009,100000,G301623,200.00
1,4848pd016,1,603203,301624,20191009,100000,G301624,200.00
1,4141pd015,2,300289,301625,20191009,100000,G301625,200.00
1,4646pd016,2,300256,301626,20191009,100000,G301626,200.00
1,4040pd028,2,002259,301627,20191009,100000,G301627,200.00
1,4343pd054,1,600594,301628,20191009,100000,G301628,200.00
1,4747pd064,1,601366,301629,20191009,100000,G301629,200.00
1,4343pd023,1,600452,301630,20191009,100000,G301630,200.00
1,4444pd038,2,002018,301631,20191009,100000,G301631,200.00
1,4949pd069,1,603863,301632,20191009,100000,G301632,200.00
1,4242pd009,2,000919,301633,20191009,100000,G301633,200.00
1,4040pd089,2,002571,301634,20191009,100000,G301634,200.00
1,4747pd087,2,300600,301635,20191009,100000,G301635,200.00
1,4444pd014,1,601717,301636,20191009,100000,G301636,200.00
1,4747pd031,1,603131,301637,20191009,100000,G301637,200.00
1,4444pd069,2,002102,301638,20191009,100000,G301638,200.00
1,4949pd083,2,300780,301639,20191009,100000,G301639,200.00
1,4141pd2,2,000011,301640,20191009,100000,G301640,200.00
1,4040pd076,2,002546,301641,20191009,100000,G301641,200.00
1,4040pd090,2,300201,301642,20191009,100000,G301642,200.00
1,4747pd069,1,603322,301643,20191009,100000,G301643,200.00
1,4848pd070,2,300591,301644,20191009,100000,G301644,200.00
1,4141pd023,2,300051,301645,20191009,100000,G301645,200.00
1,4141pd044,2,000572,301646,20191009,100000,G301646,200.00
1,4242pd046,1,600261,301647,20191009,100000,G301647,200.00
1,4848pd027,2,300275,301648,20191009,100000,G301648,200.00
1,4242pd091,1,603303,301649,20191009,100000,G301649,200.00
1,4848pd070,2,300591,301650,20191009,100000,G301650,200.00
1,4242pd060,1,600862,301651,20191009,100000,G301651,200.00
1,4949pd093,1,603661,301652,20191009,100000,G301652,200.00
1,4040pd045,2,002494,301653,20191009,100000,G301653,200.00
1,4747pd095,2,300570,301654,20191009,100000,G301654,200.00
1,4242pd092,1,600303,301655,20191009,100000,G301655,200.00
1,4949pd012,2,300700,301656,20191009,100000,G301656,200.00
1,4747pd055,2,002806,301657,20191009,100000,G301657,200.00
1,4848pd009,1,601163,301658,20191009,100000,G301658,200.00
1,4848pd036,2,300440,301659,20191009,100000,G301659,200.00
1,4444pd051,2,002049,301660,20191009,100000,G301660,200.00
1,4545pd082,2,300051,301661,20191009,100000,G301661,200.00
1,4949pd001,2,000416,301662,20191009,100000,G301662,200.00
1,4040pd019,2,300656,301663,20191009,100000,G301663,200.00
1,4949pd087,1,688003,301664,20191009,100000,G301664,200.00
1,4747pd088,1,603258,301665,20191009,100000,G301665,200.00
1,4141pd075,2,000731,301666,20191009,100000,G301666,200.00
1,4646pd019,2,300303,301667,20191009,100000,G301667,200.00
1,4444pd051,1,600559,301668,20191009,100000,G301668,200.00
1,4242pd071,1,600213,301669,20191009,100000,G301669,200.00
1,4949pd055,2,300750,301670,20191009,100000,G301670,200.00
1,4848pd070,2,300591,301671,20191009,100000,G301671,200.00
1,4141pd028,2,000502,301672,20191009,100000,G301672,200.00
1,4646pd018,1,603197,301673,20191009,100000,G301673,200.00
1,4343pd072,1,600674,301674,20191009,100000,G301674,200.00
1,4242pd083,2,002688,301675,20191009,100000,G301675,200.00
1,4343pd047,2,300303,301676,20191009,100000,G301676,200.00
1,4646pd019,2,002610,301677,20191009,100000,G301677,200.00
1,4040pd022,1,603036,301678,20191009,100000,G301678,200.00
1,4545pd072,2,002369,301679,20191009,100000,G301679,200.00
1,4646pd049,2,300300,301680,20191009,100000,G301680,200.00
1,4444pd087,2,000969,301681,20191009,100000,G301681,200.00
1,4848pd018,1,600908,301682,20191009,100000,G301682,200.00
1,4545pd024,2,002271,301683,20191009,100000,G301683,200.00
1,4141pd084,2,000788,301684,20191009,100000,G301684,200.00
1,4545pd014,2,002244,301685,20191009,100000,G301685,200.00
1,4444pd060,2,002072,301686,20191009,100000,G301686,200.00
1,4949pd049,1,601872,301687,20191009,100000,G301687,200.00
1,4646pd019,2,300303,301688,20191009,100000,G301688,200.00
1,4040pd085,2,002418,301689,20191009,100000,G301689,200.00
1,4343pd047,1,600563,301690,20191009,100000,G301690,200.00
1,4848pd060,2,300601,301691,20191009,100000,G301691,200.00
1,4343pd046,1,600559,301692,20191009,100000,G301692,200.00
1,4444pd062,2,300164,301693,20191009,100000,G301693,200.00
1,4242pd078,1,600241,301694,20191009,100000,G301694,200.00
1,4747pd056,2,002821,301695,20191009,100000,G301695,200.00
1,4444pd099,1,601088,301696,20191009,100000,G301696,200.00
1,4242pd067,1,600196,301697,20191009,100000,G301697,200.00
1,4949pd055,2,300750,301698,20191009,100000,G301698,200.00
1,4343pd098,1,600775,301699,20191009,100000,G301699,200.00
1,4040pd071,2,300180,301700,20191009,100000,G301700,200.00
1,4949pd055,1,600973,301701,20191009,100000,G301701,200.00
1,4848pd016,1,600503,301702,20191009,100000,G301702,200.00
1,4444pd060,2,002380,301703,20191009,100000,G301703,200.00
1,4747pd006,2,300421,301704,20191009,100000,G301704,200.00
1,4242pd006,2,000903,301705,20191009,100000,G301705,200.00
1,4646pd075,2,002723,301706,20191009,100000,G301706,200.00
1,4646pd019,2,002610,301707,20191009,100000,G301707,200.00
1,4444pd027,1,600892,301708,20191009,100000,G301708,200.00
1,4747pd028,1,603909,301709,20191009,100000,G301709,200.00
1,4343pd065,1,600644,301710,20191009,100000,G301710,200.00
1,4343pd065,1,600643,301711,20191009,100000,G301711,200.00
1,4949pd007,1,603817,301712,20191009,100000,G301712,200.00
1,4646pd099,2,002801,301713,20191009,100000,G301713,200.00
1,4444pd069,2,002099,301714,20191009,100000,G301714,200.00
1,4646pd002,2,300240,301715,20191009,100000,G301715,200.00
1,4040pd045,1,601996,301716,20191009,100000,G301716,200.00
1,4545pd077,2,002380,301717,20191009,100000,G301717,200.00
1,4949pd038,1,603990,301718,20191009,100000,G301718,200.00
1,4646pd035,2,000612,301719,20191009,100000,G301719,200.00
1,4040pd058,2,001965,301720,20191009,100000,G301720,200.00
1,4848pd010,2,300398,301721,20191009,100000,G301721,200.00
1,4040pd045,1,600054,301722,20191009,100000,G301722,200.00
1,4242pd036,1,600063,301723,20191009,100000,G301723,200.00
1,4141pd033,1,688008,301724,20191009,100000,G301724,200.00
1,4646pd079,2,002703,301725,20191009,100000,G301725,200.00
1,4646pd009,2,300538,301726,20191009,100000,G301726,200.00
1,4949pd035,1,600663,301727,20191009,100000,G301727,200.00
1,4444pd034,2,002002,301728,20191009,100000,G301728,200.00
1,4747pd033,1,603918,301729,20191009,100000,G301729,200.00
1,4141pd094,2,000833,301730,20191009,100000,G301730,200.00
1,4646pd038,2,300324,301731,20191009,100000,G301731,200.00
1,4343pd099,1,600706,301732,20191009,100000,G301732,200.00
1,4646pd037,2,002642,301733,20191009,100000,G301733,200.00
1,4646pd088,2,002843,301734,20191009,100000,G301734,200.00
1,4343pd047,2,002758,301735,20191009,100000,G301735,200.00
1,4545pd089,2,002195,301736,20191009,100000,G301736,200.00
1,4242pd033,1,600054,301737,20191009,100000,G301737,200.00
1,4545pd091,2,002404,301738,20191009,100000,G301738,200.00
1,4242pd080,1,600249,301739,20191009,100000,G301739,200.00
1,4444pd047,2,002665,301740,20191009,100000,G301740,200.00
1,4141pd100,2,000878,301741,20191009,100000,G301741,200.00
1,4343pd080,1,600675,301742,20191009,100000,G301742,200.00
1,4949pd047,1,600993,301743,20191009,100000,G301743,200.00
1,4646pd028,2,002625,301744,20191009,100000,G301744,200.00
1,4747pd083,1,603183,301745,20191009,100000,G301745,200.00
1,4242pd067,1,600196,301746,20191009,100000,G301746,200.00
1,4040pd025,1,601018,301747,20191009,100000,G301747,200.00
1,4747pd078,1,603939,301748,20191009,100000,G301748,200.00
1,4545pd093,2,002148,301749,20191009,100000,G301749,200.00
1,4242pd023,2,000988,301750,20191009,100000,G301750,200.00
1,4747pd027,1,601258,301751,20191009,100000,G301751,200.00
1,4646pd058,2,002665,301752,20191009,100000,G301752,200.00
1,4848pd054,1,600668,301753,20191009,100000,G301753,200.00
1,4747pd012,2,000788,301754,20191009,100000,G301754,200.00
1,4646pd032,2,000410,301755,20191009,100000,G301755,200.00
1,4646pd075,2,002723,301756,20191009,100000,G301756,200.00
1,4343pd049,1,600571,301757,20191009,100000,G301757,200.00
1,4545pd2,2,300097,301758,20191009,100000,G301758,200.00
1,4848pd057,2,300629,301759,20191009,100000,G301759,200.00
1,4242pd033,1,600054,301760,20191009,100000,G301760,200.00
1,4545pd2,2,002195,301761,20191009,100000,G301761,200.00
1,4040pd029,2,300114,301762,20191009,100000,G301762,200.00
1,4646pd011,1,601901,301763,20191009,100000,G301763,200.00
1,4848pd034,1,603037,301764,20191009,100000,G301764,200.00
1,4949pd090,1,688019,301765,20191009,100000,G301765,200.00
1,4949pd080,2,300763,301766,20191009,100000,G301766,200.00
1,4343pd073,1,600675,301767,20191009,100000,G301767,200.00
1,4646pd027,1,600025,301768,20191009,100000,G301768,200.00
1,4747pd061,2,002641,301769,20191009,100000,G301769,200.00
1,4646pd075,2,002723,301770,20191009,100000,G301770,200.00
1,4444pd017,1,600854,301771,20191009,100000,G301771,200.00
1,4343pd033,1,600261,301772,20191009,100000,G301772,200.00
1,4040pd045,1,601996,301773,20191009,100000,G301773,200.00
1,4040pd070,2,300171,301774,20191009,100000,G301774,200.00
1,4949pd025,2,300719,301775,20191009,100000,G301775,200.00
1,4747pd100,1,603937,301776,20191009,100000,G301776,200.00
1,4444pd093,2,002169,301777,20191009,100000,G301777,200.00
1,4242pd036,1,600064,301778,20191009,100000,G301778,200.00
1,4848pd045,1,603238,301779,20191009,100000,G301779,200.00
1,4747pd048,1,603160,301780,20191009,100000,G301780,200.00
1,4242pd053,1,600132,301781,20191009,100000,G301781,200.00
1,4343pd063,1,600635,301782,20191009,100000,G301782,200.00
1,4444pd027,1,600128,301783,20191009,100000,G301783,200.00
1,4949pd056,2,300747,301784,20191009,100000,G301784,200.00
1,4040pd013,2,002209,301785,20191009,100000,G301785,200.00
1,4141pd030,2,000514,301786,20191009,100000,G301786,200.00
1,4040pd020,2,002462,301787,20191009,100000,G301787,200.00
1,4141pd2,2,000002,301788,20191009,100000,G301788,200.00
1,4444pd062,1,601398,301789,20191009,100000,G301789,200.00
1,4949pd060,1,601598,301790,20191009,100000,G301790,200.00
1,4545pd030,2,002143,301791,20191009,100000,G301791,200.00
1,4848pd004,1,603223,301792,20191009,100000,G301792,200.00
1,4343pd056,1,600604,301793,20191009,100000,G301793,200.00
1,4444pd076,1,603758,301794,20191009,100000,G301794,200.00
1,4646pd077,1,601857,301795,20191009,100000,G301795,200.00
1,4040pd058,2,002229,301796,20191009,100000,G301796,200.00
1,4949pd036,1,603283,301797,20191009,100000,G301797,200.00
1,4343pd070,1,600242,301798,20191009,100000,G301798,200.00
1,4444pd085,2,000516,301799,20191009,100000,G301799,200.00
1,4141pd080,2,000760,301800,20191009,100000,G301800,200.00
1,4040pd083,1,603217,301801,20191009,100000,G301801,200.00
1,4242pd097,1,600323,301802,20191009,100000,G301802,200.00
1,4343pd092,1,600749,301803,20191009,100000,G301803,200.00
1,4444pd061,2,002073,301804,20191009,100000,G301804,200.00
1,4141pd061,2,300093,301805,20191009,100000,G301805,200.00
1,4646pd077,2,002725,301806,20191009,100000,G301806,200.00
1,4343pd050,1,600576,301807,20191009,100000,G301807,200.00
1,4141pd090,2,000559,301808,20191009,100000,G301808,200.00
1,4242pd086,1,600278,301809,20191009,100000,G301809,200.00
1,4141pd075,1,603728,301810,20191009,100000,G301810,200.00
1,4040pd053,2,002142,301811,20191009,100000,G301811,200.00
1,4848pd031,1,603228,301812,20191009,100000,G301812,200.00
1,4242pd5,2,000901,301813,20191009,100000,G301813,200.00
1,4949pd089,1,688010,301814,20191009,100000,G301814,200.00
1,4141pd008,2,000031,301815,20191009,100000,G301815,200.00
1,4141pd081,1,600894,301816,20191009,100000,G301816,200.00
1,4040pd045,2,300131,301817,20191009,100000,G301817,200.00
1,4040pd040,2,300122,301818,20191009,100000,G301818,200.00
1,4747pd032,2,002747,301819,20191009,100000,G301819,200.00
1,4949pd078,1,600320,301820,20191009,100000,G301820,200.00
1,4747pd027,1,603883,301821,20191009,100000,G301821,200.00
1,4646pd027,2,300187,301822,20191009,100000,G301822,200.00
1,4545pd009,1,600797,301823,20191009,100000,G301823,200.00
1,4747pd082,2,002772,301824,20191009,100000,G301824,200.00
1,4545pd007,2,000887,301825,20191009,100000,G301825,200.00
1,4444pd086,1,603256,301826,20191009,100000,G301826,200.00
1,4141pd030,2,000510,301827,20191009,100000,G301827,200.00
1,4646pd100,2,300476,301828,20191009,100000,G301828,200.00
1,4444pd054,1,600568,301829,20191009,100000,G301829,200.00
1,4040pd040,2,300122,301830,20191009,100000,G301830,200.00
1,4949pd018,1,603396,301831,20191009,100000,G301831,200.00
1,4949pd058,1,603713,301832,20191009,100000,G301832,200.00
1,4646pd003,2,000767,301833,20191009,100000,G301833,200.00
1,4343pd060,2,300180,301834,20191009,100000,G301834,200.00
1,4848pd017,2,300458,301835,20191009,100000,G301835,200.00
1,4545pd050,2,300006,301836,20191009,100000,G301836,200.00
1,4545pd017,2,002233,301837,20191009,100000,G301837,200.00
1,4848pd003,2,300439,301838,20191009,100000,G301838,200.00
1,4646pd035,1,600338,301839,20191009,100000,G301839,200.00
1,4141pd018,2,300611,301840,20191009,100000,G301840,200.00
1,4848pd095,2,300687,301841,20191009,100000,G301841,200.00
1,4747pd026,2,300448,301842,20191009,100000,G301842,200.00
1,4949pd071,2,002951,301843,20191009,100000,G301843,200.00
1,4343pd072,2,002729,301844,20191009,100000,G301844,200.00
1,4040pd045,2,300131,301845,20191009,100000,G301845,200.00
1,4141pd073,2,000721,301846,20191009,100000,G301846,200.00
1,4848pd012,1,601858,301847,20191009,100000,G301847,200.00
1,4949pd063,2,002402,301848,20191009,100000,G301848,200.00
1,4040pd020,2,300093,301849,20191009,100000,G301849,200.00
1,4444pd022,1,600873,301850,20191009,100000,G301850,200.00
1,4949pd025,2,300719,301851,20191009,100000,G301851,200.00
1,4444pd3,1,600323,301852,20191009,100000,G301852,200.00
1,4444pd024,1,600877,301853,20191009,100000,G301853,200.00
1,4747pd006,2,300475,301854,20191009,100000,G301854,200.00
1,4848pd033,1,603538,301855,20191009,100000,G301855,200.00
1,4848pd012,1,603186,301856,20191009,100000,G301856,200.00
1,4949pd080,2,300763,301857,20191009,100000,G301857,200.00
1,4444pd086,2,002143,301858,20191009,100000,G301858,200.00
1,4343pd073,1,600678,301859,20191009,100000,G301859,200.00
1,4141pd055,2,000627,301860,20191009,100000,G301860,200.00
1,4848pd004,1,603223,301861,20191009,100000,G301861,200.00
1,4949pd045,1,600884,301862,20191009,100000,G301862,200.00
1,4848pd003,1,600151,301863,20191009,100000,G301863,200.00
1,4141pd096,2,000852,301864,20191009,100000,G301864,200.00
1,4747pd082,2,300095,301865,20191009,100000,G301865,200.00
1,4343pd100,1,600782,301866,20191009,100000,G301866,200.00
1,4141pd5,2,000012,301867,20191009,100000,G301867,200.00
1,4949pd091,1,600868,301868,20191009,100000,G301868,200.00
1,4646pd053,1,603333,301869,20191009,100000,G301869,200.00
1,4040pd082,1,603899,301870,20191009,100000,G301870,200.00
1,4444pd064,2,300458,301871,20191009,100000,G301871,200.00
1,4242pd068,2,300283,301872,20191009,100000,G301872,200.00
1,4747pd013,1,600297,301873,20191009,100000,G301873,200.00
1,4747pd039,2,300424,301874,20191009,100000,G301874,200.00
1,4545pd087,2,002407,301875,20191009,100000,G301875,200.00
1,4949pd100,1,688168,301876,20191009,100000,G301876,200.00
1,4646pd036,2,300295,301877,20191009,100000,G301877,200.00
1,4242pd096,1,600710,301878,20191009,100000,G301878,200.00
1,4949pd081,2,300779,301879,20191009,100000,G301879,200.00
1,4242pd097,1,600325,301880,20191009,100000,G301880,200.00
1,4242pd036,1,603859,301881,20191009,100000,G301881,200.00
1,4545pd2,1,600620,301882,20191009,100000,G301882,200.00
1,4747pd057,1,600511,301883,20191009,100000,G301883,200.00
1,4343pd081,1,600707,301884,20191009,100000,G301884,200.00
1,4343pd100,2,300753,301885,20191009,100000,G301885,200.00
1,4242pd098,2,300763,301886,20191009,100000,G301886,200.00
1,4040pd012,2,002444,301887,20191009,100000,G301887,200.00
1,4343pd081,1,603050,301888,20191009,100000,G301888,200.00
1,4646pd091,1,603609,301889,20191009,100000,G301889,200.00
1,4646pd006,2,002778,301890,20191009,100000,G301890,200.00
1,4545pd014,2,300429,301891,20191009,100000,G301891,200.00
1,4242pd015,2,000951,301892,20191009,100000,G301892,200.00
1,4646pd005,2,002587,301893,20191009,100000,G301893,200.00
1,4848pd055,1,603050,301894,20191009,100000,G301894,200.00
1,4040pd085,1,601258,301895,20191009,100000,G301895,200.00
1,4646pd044,2,002666,301896,20191009,100000,G301896,200.00
1,4040pd062,2,002532,301897,20191009,100000,G301897,200.00
1,4545pd008,2,002210,301898,20191009,100000,G301898,200.00
1,4141pd061,2,000667,301899,20191009,100000,G301899,200.00
1,4646pd045,2,300307,301900,20191009,100000,G301900,200.00
1,4848pd098,1,603359,301901,20191009,100000,G301901,200.00
1,4242pd076,1,600233,301902,20191009,100000,G301902,200.00
1,4949pd024,2,002195,301903,20191009,100000,G301903,200.00
1,4848pd055,1,603180,301904,20191009,100000,G301904,200.00
1,4545pd025,2,002270,301905,20191009,100000,G301905,200.00
1,4747pd012,1,603227,301906,20191009,100000,G301906,200.00
1,4646pd058,2,002671,301907,20191009,100000,G301907,200.00
1,4444pd073,1,601002,301908,20191009,100000,G301908,200.00
1,4040pd071,2,300144,301909,20191009,100000,G301909,200.00
1,4040pd001,2,002456,301910,20191009,100000,G301910,200.00
1,4040pd052,1,603506,301911,20191009,100000,G301911,200.00
1,4747pd048,1,603012,301912,20191009,100000,G301912,200.00
1,4949pd045,2,300740,301913,20191009,100000,G301913,200.00
1,4242pd020,2,000976,301914,20191009,100000,G301914,200.00
1,4040pd051,2,002508,301915,20191009,100000,G301915,200.00
1,4646pd040,2,002656,301916,20191009,100000,G301916,200.00
1,4141pd029,2,300445,301917,20191009,100000,G301917,200.00
1,4949pd016,1,603499,301918,20191009,100000,G301918,200.00
1,4747pd057,2,002817,301919,20191009,100000,G301919,200.00
1,4242pd076,1,600233,301920,20191009,100000,G301920,200.00
1,4040pd020,2,002462,301921,20191009,100000,G301921,200.00
1,4242pd076,1,600233,301922,20191009,100000,G301922,200.00
1,4545pd099,2,002896,301923,20191009,100000,G301923,200.00
1,4949pd047,2,300741,301924,20191009,100000,G301924,200.00
1,4141pd060,2,000665,301925,20191009,100000,G301925,200.00
1,4949pd056,2,300747,301926,20191009,100000,G301926,200.00
1,4141pd075,1,603256,301927,20191009,100000,G301927,200.00
1,4343pd040,1,600531,301928,20191009,100000,G301928,200.00
1,4444pd027,1,600890,301929,20191009,100000,G301929,200.00
1,4747pd088,1,603568,301930,20191009,100000,G301930,200.00
1,4646pd079,2,002815,301931,20191009,100000,G301931,200.00
1,4747pd081,1,603603,301932,20191009,100000,G301932,200.00
1,4646pd057,2,300315,301933,20191009,100000,G301933,200.00
1,4949pd056,1,603587,301934,20191009,100000,G301934,200.00
1,4444pd045,2,300470,301935,20191009,100000,G301935,200.00
1,4545pd008,1,600791,301936,20191009,100000,G301936,200.00
1,4545pd016,2,002234,301937,20191009,100000,G301937,200.00
1,4949pd071,2,002952,301938,20191009,100000,G301938,200.00
1,4949pd048,2,300634,301939,20191009,100000,G301939,200.00
1,4747pd017,1,601021,301940,20191009,100000,G301940,200.00
1,4747pd010,1,603701,301941,20191009,100000,G301941,200.00
1,4040pd084,2,002556,301942,20191009,100000,G301942,200.00
1,4747pd097,1,600527,301943,20191009,100000,G301943,200.00
1,4444pd043,2,002036,301944,20191009,100000,G301944,200.00
1,4141pd054,2,000622,301945,20191009,100000,G301945,200.00
1,4747pd057,2,002817,301946,20191009,100000,G301946,200.00
1,4949pd024,2,300720,301947,20191009,100000,G301947,200.00
1,4343pd028,2,000078,301948,20191009,100000,G301948,200.00
1,4949pd090,1,688011,301949,20191009,100000,G301949,200.00
1,4747pd048,1,603021,301950,20191009,100000,G301950,200.00
1,4444pd025,1,600884,301951,20191009,100000,G301951,200.00
1,4545pd078,2,300390,301952,20191009,100000,G301952,200.00
1,4747pd062,1,600533,301953,20191009,100000,G301953,200.00
1,4646pd075,2,002723,301954,20191009,100000,G301954,200.00
1,4545pd008,2,002210,301955,20191009,100000,G301955,200.00
1,4040pd049,2,300141,301956,20191009,100000,G301956,200.00
1,4646pd012,2,300243,301957,20191009,100000,G301957,200.00
1,4848pd022,2,300740,301958,20191009,100000,G301958,200.00
1,4141pd063,2,300512,301959,20191009,100000,G301959,200.00
1,4747pd008,2,300536,301960,20191009,100000,G301960,200.00
1,4040pd062,2,300364,301961,20191009,100000,G301961,200.00
1,4040pd031,2,300111,301962,20191009,100000,G301962,200.00
1,4242pd015,2,002266,301963,20191009,100000,G301963,200.00
1,4444pd033,1,600997,301964,20191009,100000,G301964,200.00
1,4040pd093,2,300206,301965,20191009,100000,G301965,200.00
1,4949pd015,2,002906,301966,20191009,100000,G301966,200.00
1,4141pd016,2,300741,301967,20191009,100000,G301967,200.00
1,4747pd018,1,603606,301968,20191009,100000,G301968,200.00
1,4545pd026,1,601107,301969,20191009,100000,G301969,200.00
1,4444pd096,1,600637,301970,20191009,100000,G301970,200.00
1,4444pd013,1,600835,301971,20191009,100000,G301971,200.00
1,4444pd065,2,002085,301972,20191009,100000,G301972,200.00
1,4545pd037,2,300445,301973,20191009,100000,G301973,200.00
1,4040pd083,2,300185,301974,20191009,100000,G301974,200.00
1,4242pd035,1,600058,301975,20191009,100000,G301975,200.00
1,4444pd027,1,600714,301976,20191009,100000,G301976,200.00
1,4545pd041,2,002302,301977,20191009,100000,G301977,200.00
1,4343pd057,1,600606,301978,20191009,100000,G301978,200.00
1,4444pd044,2,002038,301979,20191009,100000,G301979,200.00
1,4242pd077,2,002176,301980,20191009,100000,G301980,200.00
1,4343pd064,2,300687,301981,20191009,100000,G301981,200.00
1,4545pd040,2,300143,301982,20191009,100000,G301982,200.00
1,4444pd043,1,600778,301983,20191009,100000,G301983,200.00
1,4545pd026,2,002273,301984,20191009,100000,G301984,200.00
1,4545pd058,2,000415,301985,20191009,100000,G301985,200.00
1,4646pd099,1,600845,301986,20191009,100000,G301986,200.00
1,4040pd063,2,300161,301987,20191009,100000,G301987,200.00
1,4343pd021,1,600438,301988,20191009,100000,G301988,200.00
1,4444pd015,1,600845,301989,20191009,100000,G301989,200.00
1,4848pd085,2,300680,301990,20191009,100000,G301990,200.00
1,4141pd045,1,600637,301991,20191009,100000,G301991,200.00
1,4141pd062,2,000670,301992,20191009,100000,G301992,200.00
1,4747pd060,1,600936,301993,20191009,100000,G301993,200.00
1,4040pd060,2,300151,301994,20191009,100000,G301994,200.00
1,4545pd050,2,300093,301995,20191009,100000,G301995,200.00
1,4949pd004,1,603283,301996,20191009,100000,G301996,200.00
1,4646pd014,2,300251,301997,20191009,100000,G301997,200.00
1,4646pd026,2,002960,301998,20191009,100000,G301998,200.00
1,4646pd005,2,002587,301999,20191009,100000,G301999,200.00
1,4848pd085,2,300604,302000,20191009,100000,G302000,200.00
1,4545pd047,2,002327,302001,20191009,100000,G302001,200.00
1,4848pd005,2,002421,302002,20191009,100000,G302002,200.00
1,4949pd100,1,603179,302003,20191009,100000,G302003,200.00
1,4949pd004,1,603648,302004,20191009,100000,G302004,200.00
1,4848pd001,2,002810,302005,20191009,100000,G302005,200.00
1,4747pd081,2,000801,302006,20191009,100000,G302006,200.00
1,4747pd091,1,603007,302007,20191009,100000,G302007,200.00
1,4949pd037,2,002669,302008,20191009,100000,G302008,200.00
1,4343pd089,2,000951,302009,20191009,100000,G302009,200.00
1,4949pd018,2,300161,302010,20191009,100000,G302010,200.00
1,4343pd053,2,300407,302011,20191009,100000,G302011,200.00
1,4949pd036,1,603218,302012,20191009,100000,G302012,200.00
1,4747pd086,2,300181,302013,20191009,100000,G302013,200.00
1,4949pd008,2,000731,302014,20191009,100000,G302014,200.00
1,4949pd009,2,300688,302015,20191009,100000,G302015,200.00
1,4444pd025,1,600884,302016,20191009,100000,G302016,200.00
